1600
546,1540,1
173,546,1
173,929,1
296,546,1
173,384,2
384,1401,1
384,870,1
39,870,1
33,39,1
33,864,2
33,1315,2
296,317,2
317,1132,1
1132,1165,1
81,1165,1
81,568,1
191,296,2
317,925,2
384,1161,2
384,1479,2
409,1570,2
415,934,2
277,416,2
416,1206,2
842,1206,1
653,842,1
653,1071,1
828,1206,1
613,828,1
137,1206,1
275,421,2
28,423,2
28,42,1
28,1000,1
42,1327,1
494,1327,1
494,872,1
1232,1327,1
1028,1232,1
437,1021,2
871,1021,1
437,1584,2
297,469,2
297,1234,2
241,469,2
68,241,1
68,590,1
68,1078,1
590,1069,1
901,1069,1
1069,1196,1
946,1069,1
75,946,1
179,946,1
690,1078,1
68,1193,2
520,1193,1
75,784,2
244,784,1
244,1533,1
244,1519,2
86,1519,1
86,1222,1
86,837,2
477,837,1
38,477,1
38,1080,1
16,38,1
16,1048,1
477,1037,1
477,944,1
944,1436,1
407,1048,1
407,866,1
457,1080,1
1436,1447,1
577,1447,1
16,936,2
38,236,2
236,1052,1
236,565,1
116,236,2
407,1054,2
691,1054,1
469,1030,2
1030,1373,1
477,735,2
735,1184,1
760,1184,1
344,477,2
344,1571,1
151,344,1
151,1038,1
344,907,1
907,1088,1
246,907,1
246,986,1
246,794,1
794,823,1
823,1207,1
986,1441,1
221,1038,1
221,1077,1
417,1571,1
417,1502,1
1273,1571,1
246,1050,2
417,876,2
128,417,2
128,1341,1
1341,1435,1
1147,1341,1
649,1147,1
489,1304,2
905,1304,1
880,905,1
494,1486,2
494,650,2
588,650,1
588,1520,1
551,588,1
551,1122,1
588,1546,1
132,650,1
160,1122,1
908,1122,1
494,1467,2
516,1573,2
520,983,2
166,527,2
527,1215,2
533,1312,2
535,1163,2
546,581,2
288,551,2
288,1310,1
1310,1318,1
433,562,2
433,1563,2
673,1563,1
200,1563,1
567,1316,2
454,1316,1
454,456,1
456,646,1
646,1335,1
567,1339,2
570,1554,2
581,952,2
606,1124,2
613,701,2
613,1386,2
646,662,2
286,650,2
262,286,1
262,460,2
460,960,2
650,1451,2
659,788,2
661,1093,2
497,1093,1
1093,1461,1
1093,1275,1
669,1240,2
526,669,2
7,673,2
7,1089,1
1083,1089,1
1083,1568,1
673,867,2
680,981,2
981,1243,1
981,1379,1
439,1379,1
1282,1379,1
228,691,2
228,1108,2
6,702,2
702,1241,2
740,1299,2
167,756,2
102,167,1
102,1525,2
101,756,2
101,464,2
101,924,2
781,1051,2
784,1178,2
169,1178,1
169,614,1
169,671,2
591,671,1
169,677,2
591,931,2
848,931,1
848,1538,1
89,931,1
591,1145,2
652,1145,1
674,1145,1
366,591,2
652,1541,2
114,652,2
114,617,2
674,744,2
98,677,2
98,695,1
695,759,1
744,1159,2
1159,1497,1
202,744,2
202,914,2
759,857,2
784,1406,2
1406,1492,1
582,1492,1
388,582,2
271,388,2
794,1126,2
531,797,2
531,1062,1
49,1062,1
468,1062,1
49,1162,2
468,1600,2
878,1600,1
468,1404,2
644,1404,1
123,644,1
123,660,1
660,1219,1
80,1219,1
513,531,2
513,1543,1
235,513,1
1485,1543,1
511,644,2
490,644,2
799,1457,2
810,1585,2
813,1121,2
26,813,2
438,816,2
817,1405,2
768,1405,1
732,1405,1
508,732,1
508,1270,2
508,1060,2
1060,1490,1
752,1060,1
419,752,1
722,752,1
419,638,2
638,921,1
541,921,1
643,921,1
643,1176,1
541,1280,2
1143,1280,1
555,1143,1
4,555,1
414,1143,1
4,350,2
350,536,1
100,536,1
638,681,2
616,681,1
616,994,2
404,616,2
752,1362,2
318,823,2
318,1246,2
837,1448,2
104,1448,1
104,715,1
435,715,1
298,1448,1
104,641,2
641,734,1
641,1528,1
263,734,1
263,1013,1
734,1506,1
358,1013,1
358,727,1
50,1506,1
50,1095,1
726,1528,1
50,406,2
104,814,2
263,1352,2
175,1352,1
175,1557,1
175,432,2
432,1251,1
474,1251,1
62,263,2
58,62,2
62,1544,2
473,1544,1
1500,1544,1
1500,1575,1
969,1575,1
267,298,2
432,1141,2
1141,1400,1
473,733,2
733,1371,1
1171,1371,1
641,1003,2
842,1130,2
258,848,2
476,865,2
867,1133,2
870,1187,2
871,1064,2
63,876,2
63,1409,1
63,881,1
315,876,2
291,315,2
291,1023,1
291,550,1
291,1259,1
550,1530,1
1023,1070,1
1070,1529,1
553,1070,1
1010,1259,1
217,550,2
217,1112,2
217,1477,2
233,1477,1
569,1477,1
550,824,2
824,1393,1
847,1393,1
371,553,2
371,993,1
993,1027,1
1027,1402,1
1079,1402,1
371,970,2
970,1495,1
194,1495,1
194,611,2
46,194,2
569,841,2
193,569,2
193,234,1
193,939,1
234,1366,1
159,234,1
159,1484,1
557,1366,1
159,1087,2
193,385,2
234,466,2
225,466,1
225,1503,1
225,883,2
225,566,2
35,385,2
385,481,2
382,481,1
382,822,1
779,822,1
306,466,2
306,1524,1
147,481,2
147,1390,1
147,802,2
802,1478,2
336,802,2
336,1046,2
796,1046,1
405,796,1
405,1114,1
796,1242,2
1091,1242,1
1242,1279,1
822,1472,2
444,847,2
360,444,1
360,830,2
360,897,2
204,880,2
204,1269,1
180,883,2
897,1513,2
897,1549,2
678,914,2
678,1223,2
290,1223,1
921,1135,2
658,934,2
564,658,1
658,974,2
338,934,2
338,1583,2
338,547,2
338,1296,2
397,946,2
948,1160,2
1076,1160,1
948,1476,2
900,1476,1
248,1476,1
248,580,2
900,1179,2
1179,1394,1
60,1394,1
60,523,2
523,1290,2
948,1317,2
956,1313,2
969,1061,2
1019,1061,1
251,1019,1
1019,1482,1
1061,1353,1
413,1353,1
413,806,1
827,1482,1
413,628,2
806,965,2
772,965,1
245,965,1
965,1440,1
1056,1440,1
806,1284,2
121,1284,1
1277,1284,1
970,1186,2
1186,1396,1
729,971,2
329,729,2
329,1152,2
127,1152,1
127,1244,1
127,354,1
974,1144,2
974,1395,2
981,1281,2
986,1516,2
232,986,2
232,493,1
232,868,1
232,571,2
493,1150,2
300,1150,1
210,868,2
210,1376,1
647,868,2
634,986,2
634,1594,1
634,1329,1
587,1329,1
343,1594,1
343,1220,1
389,1594,1
389,1181,2
389,601,2
325,601,2
325,975,1
975,1361,1
330,994,2
92,330,1
309,996,2
503,1003,2
503,1377,1
69,503,1
890,1019,2
1050,1427,2
1209,1427,1
1209,1330,1
66,1330,1
66,1257,1
66,1323,1
66,1314,1
738,1427,1
1057,1324,2
115,1077,2
115,1360,1
115,886,1
472,1083,2
472,1034,1
676,1093,2
240,676,1
240,717,1
240,256,1
19,256,1
256,774,1
19,1453,2
1095,1306,2
529,1306,1
83,1095,2
83,238,1
238,1090,1
83,196,2
238,1016,2
231,1016,2
1096,1567,2
968,1099,2
312,968,2
312,1249,1
1103,1488,2
155,1121,2
412,1126,2
764,1132,2
764,1230,2
1131,1135,2
59,1138,2
972,1145,2
911,972,1
902,972,2
44,1152,2
44,559,1
44,471,2
471,856,1
776,1152,2
773,1159,2
773,1042,1
1160,1468,2
1162,1260,2
1162,1328,2
1113,1162,2
899,1163,2
618,1176,2
305,1181,2
305,1496,2
630,1184,2
1184,1346,2
1346,1531,1
524,1186,2
524,1001,1
505,524,1
183,505,2
183,730,2
470,730,1
183,831,2
470,1168,2
505,1245,2
863,1245,1
863,1391,1
863,1564,1
524,1592,2
372,831,2
208,863,2
208,844,2
1196,1388,2
1200,1338,2
737,1338,1
737,1344,1
623,1344,1
72,1200,2
442,1207,2
839,1215,2
999,1215,2
957,1219,2
510,957,2
510,1434,1
467,510,1
805,1434,1
131,510,2
131,331,2
131,648,2
510,1129,2
1043,1129,1
278,1043,1
278,521,1
1043,1499,1
269,1043,1
269,1512,1
916,1043,1
278,1572,2
510,941,2
941,998,1
364,805,2
887,916,2
836,998,2
998,1295,2
1240,1417,2
627,1417,1
1146,1417,1
1146,1169,2
832,1242,2
1035,1243,2
1035,1180,1
896,1180,1
724,1252,2
1115,1256,2
540,1115,1
540,1408,1
56,540,1
56,728,1
287,1269,2
287,303,1
287,1195,1
693,1195,2
485,693,2
485,1182,2
1277,1380,2
71,1277,2
1280,1342,2
604,1280,2
172,1287,2
172,446,1
337,446,1
337,718,1
1289,1326,2
498,1306,2
1274,1309,2
1263,1315,2
34,1316,2
803,1318,2
599,1318,2
1228,1318,2
1063,1323,2
5,1327,2
795,1327,2
320,1336,2
48,1337,2
48,1456,1
1456,1501,1
853,1344,2
391,853,1
145,391,1
751,1345,2
597,751,1
597,622,1
335,597,2
335,1285,1
282,335,2
622,1522,2
1460,1522,1
950,1285,2
55,1346,2
55,789,2
209,1371,2
491,1373,2
491,910,2
484,1382,2
484,1550,1
1510,1550,1
482,1388,2
198,482,1
301,482,1
1233,1395,2
552,1395,2
552,826,1
552,809,2
809,1333,1
1333,1515,1
265,552,2
265,596,2
809,1319,2
134,1319,1
749,1319,1
214,749,1
689,1319,1
214,459,2
186,214,2
689,1507,2
368,1507,1
368,703,2
746,749,2
746,1590,1
1395,1418,2
991,1396,2
90,1397,2
90,1104,2
130,1402,2
130,1278,2
480,1278,2
664,1404,2
1381,1417,2
1381,1463,2
1148,1417,2
462,1426,2
1349,1427,2
322,1349,1
612,1435,2
612,1542,1
1231,1542,1
1231,1325,2
113,1325,2
113,458,2
458,518,2
509,518,2
509,1437,2
858,1437,1
492,858,2
316,858,2
316,349,2
348,1435,2
683,1440,2
683,1348,2
430,1448,2
222,430,2
222,790,1
790,1029,2
293,1029,2
293,855,1
1022,1449,2
1002,1450,2
387,1457,2
821,1461,2
1265,1461,2
654,1478,2
295,654,1
1025,1482,2
770,1025,2
928,1489,2
668,1490,2
118,1495,2
126,1497,2
808,1499,2
808,966,1
966,1334,1
808,967,2
698,808,2
1480,1501,2
403,1502,2
284,1510,2
1508,1512,2
1351,1508,2
365,1351,1
365,829,2
706,829,1
14,706,1
706,1443,1
270,1443,2
51,270,1
431,1516,2
378,431,1
1014,1516,2
426,1519,2
426,978,1
889,978,2
755,889,1
889,1357,2
736,1525,2
402,736,1
402,804,1
402,859,2
146,736,2
859,1167,2
339,1525,2
339,488,1
488,594,1
488,1149,2
1525,1566,2
1459,1527,2
1213,1529,2
955,1529,2
362,955,2
362,575,2
575,686,2
451,686,2
451,603,2
1204,1538,2
107,1204,2
107,189,1
259,1204,2
427,1541,2
427,1236,1
327,1544,2
988,1547,2
163,1549,2
1403,1549,2
223,1557,2
1192,1563,2
820,1564,2
885,1565,2
885,1005,2
311,885,2
311,1470,2
742,1565,2
742,1203,1
1445,1569,2
218,1445,1
218,1097,1
215,1572,2
215,1430,2
1291,1589,2
1291,1561,1
1322,1589,2
6,884,3
11,227,3
14,933,3
14,636,3
16,1599,3
1007,1599,1
18,811,3
19,798,3
687,798,2
548,687,2
548,1526,2
798,912,2
912,920,2
20,1536,3
882,1536,2
20,1471,3
26,422,3
44,247,3
247,1157,1
2,1157,1
2,1473,2
962,1157,2
771,1157,2
129,771,2
59,620,3
66,1032,3
73,879,3
517,879,1
517,1293,2
103,879,2
103,1586,2
88,1586,1
369,879,2
369,1419,2
375,1419,1
375,1151,1
602,1151,1
602,990,1
328,602,2
328,845,2
328,1136,2
36,602,2
602,1383,2
758,845,2
990,1224,2
237,1293,2
237,1308,1
75,1041,3
81,1407,3
88,1331,3
89,1302,3
92,801,3
103,719,3
104,487,3
487,1509,1
793,1509,2
139,793,2
139,1227,2
106,1247,3
106,1582,3
111,355,3
116,537,3
125,862,3
85,862,1
862,1125,2
212,1125,1
862,1370,2
304,1125,2
304,323,2
964,1370,2
1370,1504,2
1422,1504,1
663,1422,1
129,440,3
130,475,3
135,583,3
135,1073,3
1073,1363,1
224,1363,1
146,1551,3
1140,1551,1
1410,1551,2
1294,1410,1
903,1294,2
156,903,1
152,1294,2
150,257,3
152,1414,3
160,1413,3
163,452,3
168,1387,3
172,1217,3
1185,1217,1
1185,1535,1
175,987,3
181,1359,3
183,401,3
37,401,2
37,1202,1
37,953,2
185,1355,3
193,1075,3
202,624,3
30,202,3
214,825,3
214,632,3
229,632,2
229,1012,1
229,538,1
217,1493,3
651,1493,1
221,696,3
696,1044,1
223,915,3
228,700,3
228,1439,3
949,1439,2
949,1577,2
229,1221,3
190,1221,1
190,556,1
229,441,3
47,232,3
47,357,1
357,1105,1
236,589,3
239,1225,3
241,989,3
244,276,3
276,843,2
250,731,3
731,761,2
251,363,3
251,1415,3
251,875,3
265,1267,3
753,1267,2
753,917,1
266,307,3
307,586,2
586,1288,1
268,800,3
800,1588,1
45,282,3
45,1262,2
1006,1262,1
549,1262,2
514,549,1
411,514,1
284,1134,3
285,286,3
315,679,3
317,1559,3
318,1072,3
1018,1072,1
325,1444,3
1214,1444,1
976,1214,2
94,337,3
94,281,1
94,340,2
281,709,2
280,709,2
280,1201,2
94,1462,3
280,1301,3
40,281,3
40,1483,3
342,605,3
347,892,3
363,486,3
371,782,3
379,1432,3
379,1372,3
64,385,3
399,791,3
401,506,3
386,401,3
411,1505,3
412,1119,3
425,682,3
682,1139,1
431,443,3
432,1553,3
435,819,3
153,819,1
272,446,3
451,1384,3
1017,1384,1
1017,1031,2
452,739,3
455,1156,3
464,1047,3
144,469,3
470,942,3
188,485,3
188,496,2
302,496,1
501,1365,3
509,1081,3
511,1053,3
380,516,3
380,1464,1
535,935,3
553,1343,3
555,1015,3
566,1166,3
1166,1258,1
567,573,3
570,1498,3
429,575,3
429,608,3
341,580,3
590,1429,3
220,1429,2
593,767,3
561,595,3
561,1411,3
602,1194,3
610,705,3
705,834,2
25,610,3
61,617,3
61,162,2
483,618,3
624,1198,3
361,628,3
361,619,2
632,1455,3
352,647,3
648,716,3
420,654,3
420,694,1
308,694,2
308,1433,3
420,1555,3
658,1340,3
78,669,3
78,1153,3
748,1153,2
688,748,1
395,688,1
688,1545,1
158,748,1
572,688,2
748,959,2
78,932,3
673,1511,3
109,677,3
686,1107,3
96,1107,2
122,686,3
122,672,2
672,1067,2
672,937,3
687,1580,3
695,1183,3
695,1172,3
120,695,3
79,695,3
359,702,3
219,704,3
226,704,3
226,393,1
706,1591,3
715,1558,3
722,840,3
645,724,3
645,1552,2
197,645,3
738,1532,3
1210,1532,2
752,1574,3
755,1521,3
479,758,3
666,761,3
666,1208,2
563,776,3
563,1487,1
563,592,2
136,563,2
136,1212,2
815,1487,2
314,592,3
314,1190,3
762,793,3
762,1226,3
891,1226,2
54,794,3
711,796,3
463,805,3
447,808,3
814,906,3
888,906,1
822,984,3
449,984,2
449,927,3
253,927,1
927,1518,2
1389,1518,1
84,1389,1
670,1518,2
670,919,1
763,919,2
763,1576,1
253,353,3
346,449,3
824,1127,3
839,1466,3
600,843,3
394,600,1
381,394,1
394,852,1
110,852,2
780,881,3
883,904,3
631,884,3
892,1086,3
141,895,3
637,899,3
637,1216,1
915,1158,3
917,1101,3
873,931,3
873,1116,3
108,931,3
108,1118,1
108,951,1
326,934,3
792,934,3
584,947,3
584,1416,2
584,657,2
657,877,2
957,1454,3
725,1454,1
838,966,3
665,838,1
377,968,3
334,377,1
983,1055,3
986,1109,3
321,1109,1
945,994,3
1015,1469,3
1085,1469,2
1017,1248,3
1248,1392,1
182,1031,3
182,1597,2
1238,1597,2
1055,1587,3
461,1058,3
499,1061,3
499,667,1
499,1598,2
544,1063,3
926,1066,3
926,977,2
396,1075,3
585,1076,3
585,1311,2
201,1311,2
201,626,1
1085,1481,3
502,1090,3
133,502,1
522,1100,3
273,522,1
124,1101,3
1108,1458,3
105,1114,3
445,1122,3
445,1420,2
374,445,3
1135,1465,3
22,1192,3
29,1201,3
29,283,1
640,1227,3
174,1229,3
1233,1398,3
176,1241,3
625,1245,3
542,1256,3
1033,1257,3
930,1033,2
714,930,3
1137,1258,3
1263,1266,3
57,1280,3
1282,1578,3
675,1578,1
710,1578,1
154,1578,1
1065,1578,2
1026,1308,3
436,1026,2
530,1026,3
171,1315,3
721,1322,3
1009,1341,3
786,1345,3
743,1345,3
1350,1560,3
818,1352,3
373,1357,3
1347,1405,3
558,1409,3
512,1410,3
1092,1413,3
913,1092,1
754,1473,3
754,1556,3
99,1556,2
692,1504,3
1298,1505,3
448,1531,3
249,1536,3
216,1557,3
453,1559,3
1300,1559,3
745,1587,3
943,1590,3
519,1592,3
65,519,2
65,747,3
1235,1595,3
27,598,4
77,598,1
31,1170,4
40,465,4
42,1276,4
59,707,4
108,230,4
93,115,4
143,684,4
15,180,4
181,1548,4
192,1385,4
198,1110,4
223,1424,4
708,1424,1
226,778,4
236,1082,4
238,777,4
138,239,4
244,376,4
76,246,4
291,982,4
23,295,4
303,1321,4
1177,1321,1
349,1425,4
294,1425,2
354,807,4
362,1494,4
381,980,4
384,1596,4
385,410,4
402,1374,4
448,1036,4
41,468,4
41,157,1
474,1239,4
479,1271,4
392,510,4
521,1094,4
536,1378,4
528,557,4
367,571,4
584,723,4
525,723,3
579,592,4
579,1305,3
597,874,4
606,1581,4
274,637,4
647,1421,4
650,1205,4
681,685,4
213,711,4
213,1593,4
766,1593,3
715,1123,4
728,1128,4
17,728,4
766,1475,4
767,1155,4
774,1197,4
203,779,4
206,798,4
800,1534,4
765,1534,3
12,814,4
149,834,4
639,846,4
635,639,4
635,750,2
195,635,3
205,635,4
178,863,4
112,178,1
578,873,4
319,913,4
633,942,4
943,1358,4
946,1367,4
1012,1292,4
992,1074,4
418,1123,4
720,1149,4
299,1161,4
1163,1368,4
940,1166,4
1203,1474,4
1209,1537,4
1102,1252,4
184,1255,4
1253,1313,4
1175,1387,4
1261,1389,4
1392,1579,4
961,1404,4
170,1422,4
148,1479,4
21,1540,4
1040,1556,4
58,534,5
103,963,5
963,1514,2
142,1514,4
53,133,5
140,190,5
211,543,5
214,1307,5
244,515,5
207,260,5
32,271,5
300,1106,5
301,1320,5
1020,1320,2
301,833,5
388,621,5
416,450,5
165,450,4
452,629,5
462,1068,5
491,769,5
769,1254,3
507,979,5
522,893,5
524,923,5
630,938,5
13,938,4
13,67,1
504,660,5
665,1008,5
261,749,5
713,756,5
778,1272,5
782,973,5
313,812,5
8,918,5
950,985,5
1142,1297,5
70,1297,4
91,1180,5
74,1190,5
1267,1412,5
1189,1340,5
3,1589,5
38,370,6
85,539,6
24,103,6
129,560,6
143,255,6
175,607,6
221,1039,6
368,712,6
381,1174,6
392,554,6
481,1523,6
52,514,6
540,574,6
541,1154,6
500,564,6
644,1446,6
861,898,6
254,928,6
532,993,6
958,1044,6
1298,1364,6
835,1553,6
53,434,7
163,997,7
192,478,7
305,1268,7
9,1431,7
43,150,9
428,554,9
